,sample,population,percentage
1186,sample01866,cd4_t_cell,32.53956937116783
1187,sample01866,cd8_t_cell,30.086981320404963
1188,sample01866,monocyte,19.23061253590271
1189,sample01866,nk_cell,14.175714489417611
1190,sample01867,b_cell,8.44197633381773
1191,sample01867,cd4_t_cell,28.70147394643969
1192,sample01867,cd8_t_cell,18.39734274444675
1193,sample01867,monocyte,24.19140543906996
1194,sample01867,nk_cell,20.267801536225868
1195,sample01868,b_cell,10.999379859752898
1196,sample01868,cd4_t_cell,31.265563135047465
1197,sample01868,cd8_t_cell,26.11839908410056
1198,sample01868,monocyte,17.645375184849495
1199,sample01868,nk_cell,13.971282736249583
1200,sample01875,b_cell,12.368173214102551
1201,sample01875,cd4_t_cell,26.383073953544752
1202,sample01875,cd8_t_cell,18.367632386262972
1203,sample01875,monocyte,25.033801739973704
1204,sample01875,nk_cell,17.847318706116017
1205,sample01876,b_cell,6.134734736697617
1206,sample01876,cd4_t_cell,26.396909591834735
1207,sample01876,cd8_t_cell,33.14933377780828
1208,sample01876,monocyte,19.466041787181474
1209,sample01876,nk_cell,14.852980106477895
1210,sample01877,b_cell,18.10061531560522
1211,sample01877,cd4_t_cell,20.223502910803617
1212,sample01877,cd8_t_cell,23.101151644579666
1213,sample01877,monocyte,23.62187832158285
1214,sample01877,nk_cell,14.952851807428644
1215,sample01884,b_cell,12.765385092910648
1216,sample01884,cd4_t_cell,30.851922360634028
1217,sample01884,cd8_t_cell,18.75698381823449
1218,sample01884,monocyte,16.494226710259486
1219,sample01884,nk_cell,21.131482017961346
1220,sample01885,b_cell,13.841883593574178
1221,sample01885,cd4_t_cell,34.33142930629829
1222,sample01885,cd8_t_cell,22.94691944143777
1223,sample01885,monocyte,14.791396512736977
1224,sample01885,nk_cell,14.088371145952781
1225,sample01886,b_cell,8.562110483168405
1226,sample01886,cd4_t_cell,42.85857886389528
1227,sample01886,cd8_t_cell,23.085084995644113
1228,sample01886,monocyte,16.784685147541715
1229,sample01886,nk_cell,8.709540509750486
1230,sample01893,b_cell,9.083552117738945
1231,sample01893,cd4_t_cell,26.606065738832584
1232,sample01893,cd8_t_cell,23.17514985555524
1233,sample01893,monocyte,21.284664389426833
1234,sample01893,nk_cell,19.850567898446396
1235,sample01894,b_cell,10.254026922698394
1236,sample01894,cd4_t_cell,35.08589674893654
1237,sample01894,cd8_t_cell,17.824532242719826
1238,sample01894,monocyte,24.885452775924854
1239,sample01894,nk_cell,11.950091309720385
1240,sample01895,b_cell,19.134140435835352
1241,sample01895,cd4_t_cell,23.435351089588377
1242,sample01895,cd8_t_cell,20.65956416464891
1243,sample01895,monocyte,16.70411622276029
1244,sample01895,nk_cell,20.06682808716707
1245,sample01914,b_cell,14.030872527400192
1246,sample01914,cd4_t_cell,34.433729388144684
1247,sample01914,cd8_t_cell,20.040812296349934
1248,sample01914,monocyte,19.07097170566874
1249,sample01914,nk_cell,12.42361408243645
1250,sample01915,b_cell,16.54816126470669
1251,sample01915,cd4_t_cell,23.328982557343533
1252,sample01915,cd8_t_cell,25.276791500470065
1253,sample01915,monocyte,12.292007046431603
1254,sample01915,nk_cell,22.55405763104811
1255,sample01916,b_cell,17.300378082500988
1256,sample01916,cd4_t_cell,31.205913887478133
1257,sample01916,cd8_t_cell,16.319620788894532
1258,sample01916,monocyte,22.043902714293775
1259,sample01916,nk_cell,13.130184526832572
1260,sample01926,b_cell,12.990532304855286
1261,sample01926,cd4_t_cell,36.13353722985585
1262,sample01926,cd8_t_cell,20.107045674320283
1263,sample01926,monocyte,19.09955697483527
1264,sample01926,nk_cell,11.669327816133313
1265,sample01927,b_cell,8.943479241877256
1266,sample01927,cd4_t_cell,29.116839651022865
1267,sample01927,cd8_t_cell,24.43968110709988
1268,sample01927,monocyte,21.829873646209386
1269,sample01927,nk_cell,15.670126353790614
1270,sample01928,b_cell,9.869421165464821
1271,sample01928,cd4_t_cell,29.667706100175405
1272,sample01928,cd8_t_cell,24.877216916780355
1273,sample01928,monocyte,18.120249464042097
1274,sample01928,nk_cell,17.465406353537322
1275,sample01932,b_cell,11.958531054065901
1276,sample01932,cd4_t_cell,22.502048672650698
1277,sample01932,cd8_t_cell,26.142015893888285
1278,sample01932,monocyte,19.338516951575095
1279,sample01932,nk_cell,20.05888742782002
1280,sample01933,b_cell,11.889855687606111
1281,sample01933,cd4_t_cell,29.407894736842106
1282,sample01933,cd8_t_cell,26.228777589134125
1283,sample01933,monocyte,19.88327674023769
1284,sample01933,nk_cell,12.590195246179967
1285,sample01934,b_cell,11.52523376808887
1286,sample01934,cd4_t_cell,35.83162104846773
1287,sample01934,cd8_t_cell,25.69086573855333
1288,sample01934,monocyte,15.378698810007801
1289,sample01934,nk_cell,11.573580634882264
1290,sample01968,b_cell,9.067661481994044
1291,sample01968,cd4_t_cell,33.79263315181965
1292,sample01968,cd8_t_cell,21.259163432514015
1293,sample01968,monocyte,22.70224736002888
1294,sample01968,nk_cell,13.178294573643411
1295,sample01969,b_cell,9.306902390219232
1296,sample01969,cd4_t_cell,27.20935857686303
1297,sample01969,cd8_t_cell,23.920883083756625
1298,sample01969,monocyte,20.54994832552719
1299,sample01969,nk_cell,19.012907623633925
1300,sample01970,b_cell,4.9899520791467
1301,sample01970,cd4_t_cell,33.01076931004277
1302,sample01970,cd8_t_cell,33.76719740299892
1303,sample01970,monocyte,12.454269078167671
1304,sample01970,nk_cell,15.777812129643943
1305,sample01986,b_cell,9.639399466816332
1306,sample01986,cd4_t_cell,26.972545718160983
1307,sample01986,cd8_t_cell,23.32538234881437
1308,sample01986,monocyte,26.186801365698518
1309,sample01986,nk_cell,13.875871100509798
1310,sample01987,b_cell,12.571933249662994
1311,sample01987,cd4_t_cell,27.600985450657742
1312,sample01987,cd8_t_cell,15.628689629526333
1313,sample01987,monocyte,23.384000371868172
1314,sample01987,nk_cell,20.814391298284757
1315,sample01988,b_cell,10.716605532630291
1316,sample01988,cd4_t_cell,32.537635641143204
1317,sample01988,cd8_t_cell,20.712020479902186
1318,sample01988,monocyte,18.941043863671098
1319,sample01988,nk_cell,17.09269448265322
1320,sample01992,b_cell,5.581570411698936
1321,sample01992,cd4_t_cell,26.132199749814575
1322,sample01992,cd8_t_cell,29.34032966911317
1323,sample01992,monocyte,19.94066398768999
1324,sample01992,nk_cell,19.005236181683326
1325,sample01993,b_cell,7.92769811771974
1326,sample01993,cd4_t_cell,31.36004464063294
1327,sample01993,cd8_t_cell,26.92188885678129
1328,sample01993,monocyte,21.70551132457128
1329,sample01993,nk_cell,12.084857060294748
1330,sample01994,b_cell,11.124082552508959
1331,sample01994,cd4_t_cell,34.5021166008507
1332,sample01994,cd8_t_cell,22.269483386967423
1333,sample01994,monocyte,18.467723105972166
1334,sample01994,nk_cell,13.636594353700753
1335,sample02010,b_cell,9.219924812030076
1336,sample02010,cd4_t_cell,28.980263157894736
1337,sample02010,cd8_t_cell,22.88063909774436
1338,sample02010,monocyte,20.093984962406015
1339,sample02010,nk_cell,18.825187969924812
1340,sample02011,b_cell,14.072231721850873
1341,sample02011,cd4_t_cell,31.703197056842324
1342,sample02011,cd8_t_cell,19.839369915539667
1343,sample02011,monocyte,26.547489507228352
1344,sample02011,nk_cell,7.837711798538784
1345,sample02012,b_cell,9.635189219798255
1346,sample02012,cd4_t_cell,24.647042450883475
1347,sample02012,cd8_t_cell,30.253092877503814
1348,sample02012,monocyte,24.647042450883475
1349,sample02012,nk_cell,10.817633000930982
1350,sample02016,b_cell,12.845919258108767
1351,sample02016,cd4_t_cell,19.93379210266759
1352,sample02016,cd8_t_cell,29.921661546135795
1353,sample02016,monocyte,22.20458693754464
1354,sample02016,nk_cell,15.09404015554321
1355,sample02017,b_cell,9.091884510339446
1356,sample02017,cd4_t_cell,34.89953179867343
1357,sample02017,cd8_t_cell,29.14845883730004
1358,sample02017,monocyte,17.387826765509168
1359,sample02017,nk_cell,9.472298088177917
1360,sample02018,b_cell,11.483258679207141
1361,sample02018,cd4_t_cell,30.252476353615847
1362,sample02018,cd8_t_cell,24.243262509442594
1363,sample02018,monocyte,22.849482386236687
1364,sample02018,nk_cell,11.171520071497728
1365,sample02040,b_cell,8.136839983877469
1366,sample02040,cd4_t_cell,31.077186618299073
1367,sample02040,cd8_t_cell,22.578597339782345
1368,sample02040,monocyte,26.07920193470375
1369,sample02040,nk_cell,12.128174123337365
1370,sample02041,b_cell,13.364050395845748
1371,sample02041,cd4_t_cell,24.923384693964415
1372,sample02041,cd8_t_cell,20.180684430067252
1373,sample02041,monocyte,24.394526262024346
1374,sample02041,nk_cell,17.13735421809824
1375,sample02042,b_cell,9.608313506498614
1376,sample02042,cd4_t_cell,30.770592052224867
1377,sample02042,cd8_t_cell,24.36242798434827
1378,sample02042,monocyte,22.148376821283208
1379,sample02042,nk_cell,13.110289635645044
1380,sample02046,b_cell,10.763907719340109
1381,sample02046,cd4_t_cell,29.177738971983903
1382,sample02046,cd8_t_cell,28.579021009360392
1383,sample02046,monocyte,21.07877696671258
1384,sample02046,nk_cell,10.400555332603012
1385,sample02047,b_cell,5.739391341620231
1386,sample02047,cd4_t_cell,25.435062151735963
1387,sample02047,cd8_t_cell,26.1358765537934
1388,sample02047,monocyte,19.857479639948565
1389,sample02047,nk_cell,22.832190312901844
1390,sample02048,b_cell,7.266807197169314
1391,sample02048,cd4_t_cell,37.13110743055033
1392,sample02048,cd8_t_cell,20.109350297372583
1393,sample02048,monocyte,26.192313483399836
1394,sample02048,nk_cell,9.300421591507943
1395,sample02061,b_cell,14.248183526980533
1396,sample02061,cd4_t_cell,24.95575610345927
1397,sample02061,cd8_t_cell,23.10685588031614
1398,sample02061,monocyte,25.394347773515218
1399,sample02061,nk_cell,12.294856715728843
1400,sample02062,b_cell,9.171891636105524
1401,sample02062,cd4_t_cell,25.125990772506803
1402,sample02062,cd8_t_cell,26.594108600496867
1403,sample02062,monocyte,18.50230687329942
1404,sample02062,nk_cell,20.605702117591388
1405,sample02063,b_cell,9.351580952751236
1406,sample02063,cd4_t_cell,35.19600314926954
1407,sample02063,cd8_t_cell,19.86761403952139
1408,sample02063,monocyte,19.752918420310845
1409,sample02063,nk_cell,15.831883438146985
1410,sample02109,b_cell,8.807645166232572
1411,sample02109,cd4_t_cell,39.41990960625096
1412,sample02109,cd8_t_cell,23.185422092845105
1413,sample02109,monocyte,17.847020070476482
1414,sample02109,nk_cell,10.740003064194882
1415,sample02110,b_cell,14.49936064935787
1416,sample02110,cd4_t_cell,23.617056763217878
1417,sample02110,cd8_t_cell,20.535942625229332
1418,sample02110,monocyte,22.954355923722687
1419,sample02110,nk_cell,18.39328403847223
1420,sample02111,b_cell,8.642348884976526
1421,sample02111,cd4_t_cell,23.718089788732396
1422,sample02111,cd8_t_cell,35.71559565727699
1423,sample02111,monocyte,20.90393926056338
1424,sample02111,nk_cell,11.020026408450704
1425,sample02148,b_cell,13.14179653608338
1426,sample02148,cd4_t_cell,22.681295509208923
1427,sample02148,cd8_t_cell,25.453307414363064
1428,sample02148,monocyte,20.91858587855425
1429,sample02148,nk_cell,17.805014661790384
1430,sample02149,b_cell,9.344524214632527
1431,sample02149,cd4_t_cell,36.43399593310371
1432,sample02149,cd8_t_cell,20.655060795949705
1433,sample02149,monocyte,13.539029754741254
1434,sample02149,nk_cell,20.02738930157281
1435,sample02150,b_cell,10.08097965633024
1436,sample02150,cd4_t_cell,30.91250246889196
1437,sample02150,cd8_t_cell,15.641911909934821
1438,sample02150,monocyte,27.499506221607742
1439,sample02150,nk_cell,15.865099743235236
1440,sample02169,b_cell,5.929649371387446
1441,sample02169,cd4_t_cell,32.3201313451634
1442,sample02169,cd8_t_cell,30.965072082405595
1443,sample02169,monocyte,22.717765332973485
1444,sample02169,nk_cell,8.06738186807008
1445,sample02170,b_cell,6.016244154565592
1446,sample02170,cd4_t_cell,28.32488309131184
1447,sample02170,cd8_t_cell,26.88653704159488
1448,sample02170,monocyte,22.940684223480186
1449,sample02170,nk_cell,15.831651489047502
1450,sample02171,b_cell,6.552471903083884
1451,sample02171,cd4_t_cell,27.76434037406952
1452,sample02171,cd8_t_cell,22.73087428845472
1453,sample02171,monocyte,28.359640526282867
1454,sample02171,nk_cell,14.59267290810901
1455,sample02205,b_cell,8.753429986227488
1456,sample02205,cd4_t_cell,31.792424067201445
1457,sample02205,cd8_t_cell,21.385241334356635
1458,sample02205,monocyte,19.5906094599283
1459,sample02205,nk_cell,18.478295152286133
1460,sample02206,b_cell,21.09059160703779
1461,sample02206,cd4_t_cell,25.896331163285062
1462,sample02206,cd8_t_cell,17.942756277639646
1463,sample02206,monocyte,22.57293070396872
1464,sample02206,nk_cell,12.497390248068784
1465,sample02207,b_cell,16.16539069145704
1466,sample02207,cd4_t_cell,25.745331551018754
1467,sample02207,cd8_t_cell,20.508769797869324
1468,sample02207,monocyte,24.53315510187548
1469,sample02207,nk_cell,13.047352857779398
1470,sample02214,b_cell,12.029016788821217
1471,sample02214,cd4_t_cell,29.833237924530074
1472,sample02214,cd8_t_cell,26.35629088110812
1473,sample02214,monocyte,16.511040831839637
1474,sample02214,nk_cell,15.270413573700955
1475,sample02215,b_cell,10.886825205604197
1476,sample02215,cd4_t_cell,34.63825992923611
1477,sample02215,cd8_t_cell,20.90570190000095
1478,sample02215,monocyte,17.568605875489702
1479,sample02215,nk_cell,16.000607089669042
1480,sample02216,b_cell,8.053413122807727
1481,sample02216,cd4_t_cell,26.25976730316294
1482,sample02216,cd8_t_cell,28.67973354089379
1483,sample02216,monocyte,23.675033105219
1484,sample02216,nk_cell,13.332052927916545
1485,sample02232,b_cell,10.067085139886538
1486,sample02232,cd4_t_cell,31.398433961043164
1487,sample02232,cd8_t_cell,23.394594361396923
1488,sample02232,monocyte,21.717465864233482
1489,sample02232,nk_cell,13.422420673439893
1490,sample02233,b_cell,7.245501008880194
1491,sample02233,cd4_t_cell,31.822232237050997
1492,sample02233,cd8_t_cell,31.313183042618785
1493,sample02233,monocyte,17.20729671320148
1494,sample02233,nk_cell,12.411786998248543
1495,sample02234,b_cell,7.119926866084146
1496,sample02234,cd4_t_cell,25.982736994281098
1497,sample02234,cd8_t_cell,26.140059952803114
1498,sample02234,monocyte,23.213640325701043
1499,sample02234,nk_cell,17.5436358611306
1500,sample02253,b_cell,8.429481941493709
1501,sample02253,cd4_t_cell,28.17671732853952
1502,sample02253,cd8_t_cell,36.896006972816906
1503,sample02253,monocyte,16.453668900147083
1504,sample02253,nk_cell,10.044124857002778
1505,sample02254,b_cell,12.768477923918338
1506,sample02254,cd4_t_cell,30.64855409414995
1507,sample02254,cd8_t_cell,20.188432753199592
1508,sample02254,monocyte,20.568176785793366
1509,sample02254,nk_cell,15.826358442938753
1510,sample02255,b_cell,13.17038239366019
1511,sample02255,cd4_t_cell,32.80087840740917
1512,sample02255,cd8_t_cell,25.586480164223993
1513,sample02255,monocyte,14.346684489425693
1514,sample02255,nk_cell,14.095574545280947
1515,sample02286,b_cell,8.383160834066835
1516,sample02286,cd4_t_cell,30.52680567780577
1517,sample02286,cd8_t_cell,22.986412521119778
1518,sample02286,monocyte,19.59713074533847
1519,sample02286,nk_cell,18.506490221669146
1520,sample02287,b_cell,14.253306303697268
1521,sample02287,cd4_t_cell,16.150207548991215
1522,sample02287,cd8_t_cell,29.1167101071532
1523,sample02287,monocyte,24.735978376291147
1524,sample02287,nk_cell,15.743797663867168
1525,sample02288,b_cell,10.569247736877163
1526,sample02288,cd4_t_cell,26.323203424440635
1527,sample02288,cd8_t_cell,21.75546261615908
1528,sample02288,monocyte,19.72656889830416
1529,sample02288,nk_cell,21.625517324218965
1530,sample02289,b_cell,11.751775772701095
1531,sample02289,cd4_t_cell,30.997312344019967
1532,sample02289,cd8_t_cell,20.749664043002497
1533,sample02289,monocyte,24.07179880975235
1534,sample02289,nk_cell,12.429449030524093
1535,sample02290,b_cell,13.072052242309177
1536,sample02290,cd4_t_cell,33.11148433669584
1537,sample02290,cd8_t_cell,23.51425501507391
1538,sample02290,monocyte,23.28058334463442
1539,sample02290,nk_cell,7.021625061286654
1540,sample02291,b_cell,4.0334162893447205
1541,sample02291,cd4_t_cell,30.55704778924057
1542,sample02291,cd8_t_cell,26.0730378345192
1543,sample02291,monocyte,19.942332781511407
1544,sample02291,nk_cell,19.3941653053841
1545,sample02319,b_cell,11.754457050243111
1546,sample02319,cd4_t_cell,22.68030794165316
1547,sample02319,cd8_t_cell,29.663695299837926
1548,sample02319,monocyte,15.724270664505672
1549,sample02319,nk_cell,20.17726904376013
1550,sample02320,b_cell,10.90420028967515
1551,sample02320,cd4_t_cell,34.43466320561293
1552,sample02320,cd8_t_cell,24.89043131501232
1553,sample02320,monocyte,17.385211519289733
1554,sample02320,nk_cell,12.385493670409872
1555,sample02321,b_cell,10.995312039405494
1556,sample02321,cd4_t_cell,34.28677386533286
1557,sample02321,cd8_t_cell,15.926704259102536
1558,sample02321,monocyte,24.01510036800015
1559,sample02321,nk_cell,14.776109468158953
1560,sample02334,b_cell,15.211402675792819
1561,sample02334,cd4_t_cell,29.915100459754985
1562,sample02334,cd8_t_cell,27.961376820451104
1563,sample02334,monocyte,13.788888784422861
1564,sample02334,nk_cell,13.12323125957823
1565,sample02335,b_cell,11.4118168203008
1566,sample02335,cd4_t_cell,29.10646107114983
1567,sample02335,cd8_t_cell,27.223827704769338
1568,sample02335,monocyte,22.444997574197902
1569,sample02335,nk_cell,9.81289682958213
1570,sample02336,b_cell,13.895067629603687
1571,sample02336,cd4_t_cell,22.58232448958343
1572,sample02336,cd8_t_cell,33.07461499872218
1573,sample02336,monocyte,17.61871858701928
1574,sample02336,nk_cell,12.829274295071416
1575,sample02355,b_cell,7.458621015794949
1576,sample02355,cd4_t_cell,33.7718717487941
1577,sample02355,cd8_t_cell,27.94760238342949
1578,sample02355,monocyte,18.682493142911188
1579,sample02355,nk_cell,12.139411709070274
1580,sample02356,b_cell,10.95797451900561
1581,sample02356,cd4_t_cell,23.98329303143548
1582,sample02356,cd8_t_cell,22.480812792109113
1583,sample02356,monocyte,28.1390080954247
1584,sample02356,nk_cell,14.4389115620251
1585,sample02357,b_cell,8.454880154653171
1586,sample02357,cd4_t_cell,31.38786016051783
1587,sample02357,cd8_t_cell,25.290789230752523
1588,sample02357,monocyte,23.38586183303105
1589,sample02357,nk_cell,11.480608621045429
1590,sample02364,b_cell,9.345378676353777
1591,sample02364,cd4_t_cell,28.37716186017941
1592,sample02364,cd8_t_cell,24.36216519630167
1593,sample02364,monocyte,20.779275796697767
1594,sample02364,nk_cell,17.136018470467373
1595,sample02365,b_cell,9.307904391811215
1596,sample02365,cd4_t_cell,37.808002084102206
1597,sample02365,cd8_t_cell,18.291253283546446
1598,sample02365,monocyte,17.192757744827738
1599,sample02365,nk_cell,17.400082495712393
1600,sample02366,b_cell,7.556725418985106
1601,sample02366,cd4_t_cell,29.973678072835106
1602,sample02366,cd8_t_cell,27.001632625862126
1603,sample02366,monocyte,20.4167083152856
1604,sample02366,nk_cell,15.051255567032063
1605,sample02412,b_cell,6.390963120999695
1606,sample02412,cd4_t_cell,30.958549222797927
1607,sample02412,cd8_t_cell,18.065185918927156
1608,sample02412,monocyte,21.984532154830845
1609,sample02412,nk_cell,22.600769582444375
1610,sample02413,b_cell,11.208217656857302
1611,sample02413,cd4_t_cell,16.159911160466407
1612,sample02413,cd8_t_cell,28.58634092171016
1613,sample02413,monocyte,24.73847862298723
1614,sample02413,nk_cell,19.3070516379789
1615,sample02414,b_cell,11.13498803547131
1616,sample02414,cd4_t_cell,27.351381785764556
1617,sample02414,cd8_t_cell,24.05386383897152
1618,sample02414,monocyte,15.385914699948389
1619,sample02414,nk_cell,22.073851639844225
1620,sample02430,b_cell,15.612168117811459
1621,sample02430,cd4_t_cell,23.32688380092443
1622,sample02430,cd8_t_cell,25.29721595184349
1623,sample02430,monocyte,16.353864344835
1624,sample02430,nk_cell,19.409867784585618
1625,sample02431,b_cell,16.336815773984696
1626,sample02431,cd4_t_cell,21.65796056503826
1627,sample02431,cd8_t_cell,29.378494702766332
1628,sample02431,monocyte,18.26166127133608
1629,sample02431,nk_cell,14.365067686874632
1630,sample02432,b_cell,9.711246527852545
1631,sample02432,cd4_t_cell,18.322172218513813
1632,sample02432,cd8_t_cell,24.938093494972115
1633,sample02432,monocyte,26.016881634762388
1634,sample02432,nk_cell,21.011606123899142
1635,sample02436,b_cell,10.90511075053047
1636,sample02436,cd4_t_cell,33.50743617562624
1637,sample02436,cd8_t_cell,23.912897372135223
1638,sample02436,monocyte,16.766679788388238
1639,sample02436,nk_cell,14.907875913319828
1640,sample02437,b_cell,11.77320407864157
1641,sample02437,cd4_t_cell,25.361696781893176
1642,sample02437,cd8_t_cell,30.12080986579008
1643,sample02437,monocyte,21.761479031008562
1644,sample02437,nk_cell,10.982810242666611
1645,sample02438,b_cell,13.716594942734188
1646,sample02438,cd4_t_cell,33.584286144490534
1647,sample02438,cd8_t_cell,16.21705637209664
1648,sample02438,monocyte,24.236212976365103
1649,sample02438,nk_cell,12.24584956431354
1650,sample02478,b_cell,11.422667156502571
1651,sample02478,cd4_t_cell,41.3822556943424
1652,sample02478,cd8_t_cell,15.626377663482733
1653,sample02478,monocyte,21.53104335047759
1654,sample02478,nk_cell,10.037656135194709
1655,sample02479,b_cell,11.302154213828128
1656,sample02479,cd4_t_cell,27.004569544483907
1657,sample02479,cd8_t_cell,22.737079695953796
1658,sample02479,monocyte,18.406523494982352
1659,sample02479,nk_cell,20.549673050751817
1660,sample02480,b_cell,12.64704392319773
1661,sample02480,cd4_t_cell,32.20730533461675
1662,sample02480,cd8_t_cell,21.073002685039768
1663,sample02480,monocyte,18.513602512791934
1664,sample02480,nk_cell,15.559045544353816
1665,sample02541,b_cell,6.936416184971098
1666,sample02541,cd4_t_cell,32.90739567661731
1667,sample02541,cd8_t_cell,22.213754058120198
1668,sample02541,monocyte,22.523556892865628
1669,sample02541,nk_cell,15.418877187425766
1670,sample02542,b_cell,10.22281605659797
1671,sample02542,cd4_t_cell,32.085319901568745
1672,sample02542,cd8_t_cell,25.999692402337743
1673,sample02542,monocyte,21.003152876038143
1674,sample02542,nk_cell,10.689018763457398
1675,sample02543,b_cell,9.002736931930526
1676,sample02543,cd4_t_cell,25.7708678051471
1677,sample02543,cd8_t_cell,20.584225698021708
1678,sample02543,monocyte,26.050804949371962
1679,sample02543,nk_cell,18.591364615528708
1680,sample02583,b_cell,10.872802796210932
1681,sample02583,cd4_t_cell,39.331340864191276
1682,sample02583,cd8_t_cell,23.39597791398612
1683,sample02583,monocyte,14.32855478445874
1684,sample02583,nk_cell,12.071323641152931
1685,sample02584,b_cell,7.0498500031914215
1686,sample02584,cd4_t_cell,34.7481968468756
1687,sample02584,cd8_t_cell,22.962277398353226
1688,sample02584,monocyte,16.66134763090147
1689,sample02584,nk_cell,18.578328120678282
1690,sample02585,b_cell,8.044829116733245
1691,sample02585,cd4_t_cell,32.58281886777226
1692,sample02585,cd8_t_cell,27.502723641205666
1693,sample02585,monocyte,19.366097728281485
1694,sample02585,nk_cell,12.503530646007343
1695,sample02592,b_cell,10.19558565385464
1696,sample02592,cd4_t_cell,26.352744817795514
1697,sample02592,cd8_t_cell,23.78298529510508
1698,sample02592,monocyte,22.379641442288325
1699,sample02592,nk_cell,17.28904279095644
1700,sample02593,b_cell,10.118632240055828
1701,sample02593,cd4_t_cell,23.80010855237652
1702,sample02593,cd8_t_cell,36.7730867643638
1703,sample02593,monocyte,21.051407304024192
1704,sample02593,nk_cell,8.256765139179654
1705,sample02594,b_cell,10.249651279009742
1706,sample02594,cd4_t_cell,28.543499511241446
1707,sample02594,cd8_t_cell,23.420870539391743
1708,sample02594,monocyte,27.6582424462091
1709,sample02594,nk_cell,10.127736224147968
1710,sample02619,b_cell,8.823792531037842
1711,sample02619,cd4_t_cell,27.169169905470017
1712,sample02619,cd8_t_cell,27.765573591244795
1713,sample02619,monocyte,23.283599892647338
1714,sample02619,nk_cell,12.957864079600013
1715,sample02620,b_cell,16.738345892780345
1716,sample02620,cd4_t_cell,24.906972830456816
1717,sample02620,cd8_t_cell,21.93384319078517
1718,sample02620,monocyte,26.284148918266983
1719,sample02620,nk_cell,10.13668916771069
1720,sample02621,b_cell,11.426462628548935
1721,sample02621,cd4_t_cell,22.83521133690892
1722,sample02621,cd8_t_cell,28.568616838065246
1723,sample02621,monocyte,21.808788072627074
1724,sample02621,nk_cell,15.360921123849826
1725,sample02646,b_cell,11.468697581863456
1726,sample02646,cd4_t_cell,23.01345029849036
1727,sample02646,cd8_t_cell,25.206546992696623
1728,sample02646,monocyte,20.58489524186575
1729,sample02646,nk_cell,19.726409885083818
1730,sample02647,b_cell,10.709719988453132
1731,sample02647,cd4_t_cell,36.66955338364469
1732,sample02647,cd8_t_cell,20.16784197286486
1733,sample02647,monocyte,19.312136582951876
1734,sample02647,nk_cell,13.140748072085447
1735,sample02648,b_cell,10.39903391788302
1736,sample02648,cd4_t_cell,26.83818124540586
1737,sample02648,cd8_t_cell,30.311876509503307
1738,sample02648,monocyte,22.925548671637088
1739,sample02648,nk_cell,9.525359655570723
1740,sample02661,b_cell,11.359344557126443
1741,sample02661,cd4_t_cell,28.780536543937654
1742,sample02661,cd8_t_cell,24.002597791876905
1743,sample02661,monocyte,18.154568616675824
1744,sample02661,nk_cell,17.702952490383176
1745,sample02662,b_cell,7.69792404511524
1746,sample02662,cd4_t_cell,31.453168419331988
1747,sample02662,cd8_t_cell,27.584591075028605
1748,sample02662,monocyte,22.201274995913476
1749,sample02662,nk_cell,11.06304146461069
1750,sample02663,b_cell,14.15799597796625
1751,sample02663,cd4_t_cell,37.06500830637405
1752,sample02663,cd8_t_cell,15.87282504153187
1753,sample02663,monocyte,19.76698434904258
1754,sample02663,nk_cell,13.13718632508525
1755,sample02664,b_cell,7.043231611893583
1756,sample02664,cd4_t_cell,30.369718309859156
1757,sample02664,cd8_t_cell,30.69640062597809
1758,sample02664,monocyte,18.407668231611893
1759,sample02664,nk_cell,13.482981220657276
1760,sample02665,b_cell,10.603625853348145
1761,sample02665,cd4_t_cell,31.618907930071288
1762,sample02665,cd8_t_cell,18.328785738166367
1763,sample02665,monocyte,22.209160618185347
1764,sample02665,nk_cell,17.239519860228853
1765,sample02666,b_cell,6.619817706521415
1766,sample02666,cd4_t_cell,23.529177890206448
1767,sample02666,cd8_t_cell,26.950411005198447
1768,sample02666,monocyte,22.936773783136363
1769,sample02666,nk_cell,19.963819614937332
1770,sample02667,b_cell,14.30682398951181
1771,sample02667,cd4_t_cell,27.875919383152233
1772,sample02667,cd8_t_cell,24.84056618447659
1773,sample02667,monocyte,21.51078816967758
1774,sample02667,nk_cell,11.465902273181788
1775,sample02668,b_cell,10.604293694954409
1776,sample02668,cd4_t_cell,33.19561523339886
1777,sample02668,cd8_t_cell,21.538444451848644
1778,sample02668,monocyte,19.862504026033164
1779,sample02668,nk_cell,14.799142593764923
1780,sample02669,b_cell,6.76389261372569
1781,sample02669,cd4_t_cell,24.933184134353066
1782,sample02669,cd8_t_cell,22.80432430432893
1783,sample02669,monocyte,24.738054063051983
1784,sample02669,nk_cell,20.760544884540334
1785,sample02682,b_cell,6.974553263908586
1786,sample02682,cd4_t_cell,32.75659467563516
1787,sample02682,cd8_t_cell,14.008873941407675
1788,sample02682,monocyte,22.072409741075408
1789,sample02682,nk_cell,24.187568377973175
1790,sample02683,b_cell,9.89094466065891
1791,sample02683,cd4_t_cell,28.916314595517076
1792,sample02683,cd8_t_cell,24.17428042206914
1793,sample02683,monocyte,25.908967928572917
1794,sample02683,nk_cell,11.10949239318196
1795,sample02684,b_cell,9.261374717895851
1796,sample02684,cd4_t_cell,25.339685900829362
1797,sample02684,cd8_t_cell,29.421489138409815
1798,sample02684,monocyte,18.627696822787513
